scenario,par_rele,TDS_principal,Pickup_principal,TDS_respaldo,Pickup_respaldo
cenario_9,53,0.7582876682281494,0.10275522619485855,0.04469241574406624,0.4210447371006012
cenario_9,54,0.10919544845819473,0.9425404667854309,1.2523654699325562,0.24655812978744507
cenario_9,55,0.09535694867372513,0.43915826082229614,0.11194425821304321,0.5240833163261414
cenario_9,56,0.04574916139245033,0.9310393333435059,0.056218359619379044,0.9838126301765442
cenario_9,57,0.08415643125772476,0.5492115020751953,0.8327223658561707,0.03699493408203125
cenario_9,58,0.08434558659791946,0.8436883091926575,0.04367082193493843,0.9663140177726746
cenario_9,59,0.7811447381973267,0.10699860006570816,0.06416036188602448,0.9045002460479736
cenario_9,60,0.8020870089530945,0.08872447162866592,0.0615605004131794,0.42591574788093567
cenario_9,61,1.0137938261032104,0.2463596612215042,0.07085719704627991,0.8731639385223389
cenario_9,62,1.012450098991394,0.2424515187740326,0.0799601823091507,0.9035671949386597
cenario_9,63,0.05480906739830971,0.3930843770503998,0.08328942954540253,0.4483930170536041
cenario_9,64,1.8739858865737915,0.22764742374420166,0.030469300225377083,1.0282769203186035
cenario_9,65,1.8100616931915283,0.24411314725875854,0.0421062596142292,0.5514548420906067
cenario_9,66,0.04534963145852089,0.40553563833236694,0.06680454313755035,0.38001081347465515
cenario_9,67,2.0986392498016357,0.17110447585582733,0.03248034790158272,0.9878804683685303
cenario_9,68,1.8625942468643188,0.23514705896377563,0.040987659245729446,0.3955347537994385
cenario_9,69,0.04409784451127052,0.5333465933799744,0.09030948579311371,0.5231042504310608
cenario_9,70,0.08748567849397659,0.9104990363121033,1.0810850858688354,0.19178128242492676
cenario_9,71,0.03214064612984657,0.4641622006893158,0.06275935471057892,0.5598048567771912
cenario_9,72,0.04751646891236305,0.938378095626831,0.1034320592880249,0.9200368523597717
cenario_9,73,0.04004684463143349,0.5615662336349487,0.05324755981564522,0.6453174352645874
cenario_9,74,0.051406148821115494,0.852358877658844,0.05821334198117256,0.9205711483955383
cenario_9,75,0.02558300457894802,0.6543574929237366,0.08809195458889008,0.6987314224243164
cenario_9,76,0.05355945602059364,0.9363576173782349,1.835694432258606,0.21352693438529968
cenario_9,77,0.09162528067827225,0.5000177621841431,0.990595817565918,0.07752212882041931
cenario_9,78,0.06807289272546768,0.9562830924987793,0.11123043298721313,0.9150391221046448
cenario_9,79,0.8940699100494385,0.13452674448490143,0.04767698422074318,0.9812552332878113
cenario_9,80,0.8573909997940063,0.12381679564714432,0.0455566830933094,0.4081575572490692
cenario_9,81,1.304129958152771,0.24804361164569855,0.062152523547410965,0.9614569544792175
cenario_9,82,1.2837255001068115,0.2605830430984497,0.060014013200998306,0.957846999168396
cenario_9,83,0.05626458302140236,0.4529424011707306,0.08519527316093445,0.454316645860672
cenario_9,84,1.1618750095367432,0.09519631415605545,0.06215986981987953,0.9865275025367737
cenario_9,85,1.2254756689071655,0.09713590890169144,0.06087196245789528,0.42123380303382874
cenario_9,86,0.05836734548211098,1.0146769285202026,1.0706313848495483,0.15557116270065308
cenario_9,87,0.08179903775453568,0.6476765275001526,1.2654719352722168,0.07976984977722168
cenario_9,88,1.1109907627105713,0.12169260531663895,0.17419986426830292,0.44752275943756104
cenario_9,89,1.0827527046203613,0.10936302691698074,0.22449444234371185,0.4867412745952606
cenario_9,90,0.2874634861946106,0.37770575284957886,0.09571364521980286,0.6212443709373474
cenario_9,91,0.2983252704143524,0.3584768772125244,0.13617315888404846,0.4869137108325958
cenario_9,92,0.12954285740852356,0.5001739859580994,0.04431122913956642,0.5379648804664612
cenario_9,93,0.1950884312391281,0.4984874725341797,0.21380700170993805,0.1014183759689331
cenario_9,94,0.4071904718875885,0.32222437858581543,0.2603324055671692,0.35347169637680054
cenario_9,95,0.3484605848789215,0.32754790782928467,0.2632649838924408,0.09295317530632019
cenario_9,96,0.024962013587355614,0.5462415814399719,0.056927118450403214,0.5736653208732605
cenario_9,97,0.07894889265298843,0.8088400959968567,0.2780076265335083,0.3215702474117279
cenario_9,98,0.026336705312132835,0.7988105416297913,0.08289557695388794,0.5446397066116333
cenario_9,99,0.1473328173160553,0.11015082150697708,0.044693563133478165,0.6832361221313477
cenario_9,100,0.19310252368450165,0.09480313211679459,0.07233834266662598,0.5107334852218628
cenario_10,1,0.09625992923974991,0.048918139189481735,0.45873764157295227,0.015056134201586246
cenario_10,2,0.11457044631242752,0.08559263497591019,0.07431794703006744,0.3646949529647827
cenario_10,3,0.0672345831990242,0.4469412863254547,0.24418586492538452,0.35330843925476074
cenario_10,4,0.12551045417785645,0.5892273187637329,0.5875381827354431,0.1865626573562622
cenario_10,5,0.15807318687438965,0.34230631589889526,0.11032605171203613,0.43397703766822815
cenario_10,6,0.6008201837539673,0.19761502742767334,0.05356179550290108,0.5911771655082703
cenario_10,7,0.6573561429977417,0.18241964280605316,0.04950954392552376,0.6766937971115112
cenario_10,8,0.7425317168235779,0.06808964163064957,0.05805595591664314,0.429508775472641
cenario_10,9,0.7867367267608643,0.0518939308822155,0.055267084389925,0.6842825412750244
cenario_10,10,0.05099380388855934,0.5529138445854187,0.0678543895483017,0.6599720120429993
cenario_10,11,0.05125773325562477,0.8173748850822449,0.7690070867538452,0.0912657380104065
cenario_10,12,0.06978995352983475,0.6717731356620789,0.6676041483879089,0.146000474691391
cenario_10,13,0.046788398176431656,0.7077221870422363,0.09199918806552887,0.6823413372039795
cenario_10,14,0.6459806561470032,0.14685939252376556,0.07251936197280884,0.4745174050331116
cenario_10,15,0.6828453540802002,0.13676057755947113,0.05537845566868782,0.7851936221122742
cenario_10,16,0.7150389552116394,0.21988417208194733,0.051253337413072586,0.7650768756866455
cenario_10,17,0.6583251953125,0.25416818261146545,0.058598119765520096,0.7815279960632324
cenario_10,18,0.07579527050256729,0.4740240275859833,0.06339231133460999,0.5602564215660095
cenario_10,19,0.06683049350976944,0.8704665899276733,0.7003429532051086,0.24127253890037537
cenario_10,20,0.017151987180113792,0.577655017375946,0.06852118670940399,0.621911883354187
cenario_10,21,0.07416100054979324,0.8263659477233887,0.0699262022972107,0.8525808453559875
cenario_10,22,0.0635581985116005,0.6463087201118469,0.03790857270359993,0.7478524446487427
cenario_10,23,0.07645068317651749,0.7684968709945679,0.04850085452198982,0.8620470762252808
cenario_10,24,0.0166801568120718,0.7515258193016052,0.07421138882637024,0.8196963667869568
cenario_10,25,0.11701495200395584,0.7061138153076172,0.1266852617263794,0.8457292914390564
cenario_10,26,0.057892803102731705,0.4742288589477539,0.6192533373832703,0.15125751495361328
cenario_10,27,0.1048017218708992,0.8122325539588928,0.3173767030239105,0.8301346898078918
cenario_10,28,0.07385621219873428,0.780194103717804,0.40521514415740967,0.05616039037704468
cenario_10,29,0.02967832051217556,0.4396531879901886,0.0420987494289875,0.47682318091392517
cenario_10,30,0.05651811137795448,1.0672210454940796,0.34476006031036377,0.8291271328926086
cenario_10,31,0.12223506718873978,1.022948145866394,0.04962167516350746,0.4141594171524048
cenario_10,32,0.38113170862197876,0.06340105086565018,0.038351792842149734,0.43355363607406616
cenario_10,33,0.3419814705848694,0.04889677092432976,0.054559189826250076,0.4924637973308563
cenario_10,34,0.05514240637421608,0.7498876452445984,0.08985662460327148,0.7187082767486572
cenario_10,35,0.6557849645614624,0.18677352368831635,0.058479536324739456,0.46839669346809387
cenario_10,36,0.5487730503082275,0.2189972698688507,0.10200163722038269,0.49677199125289917
cenario_10,37,0.47910723090171814,0.2248498648405075,0.04041295126080513,0.7352734804153442
cenario_10,38,0.377144992351532,0.22762569785118103,0.08741055428981781,0.5311062932014465
cenario_10,39,0.02827528677880764,0.5237780213356018,0.47479987144470215,0.1254376471042633
cenario_10,40,-0.023007506504654884,0.5002017021179199,0.10445310175418854,0.6302908062934875
cenario_10,41,0.024318194016814232,0.5032737255096436,0.2589840590953827,0.4660966992378235
cenario_10,42,0.11936298757791519,0.5285610556602478,0.09985525906085968,0.488792359828949
cenario_10,43,0.09332893043756485,0.5818255543708801,0.09439508616924286,0.6695539355278015
cenario_10,44,0.04788151755928993,0.723481297492981,0.4179406762123108,0.1497652232646942
cenario_10,45,0.4381467401981354,0.1560223251581192,0.09180788695812225,0.34588557481765747
cenario_10,46,0.49699866771698,0.1306549459695816,0.09856811165809631,0.5525012612342834
cenario_10,47,0.12427154928445816,0.8379486799240112,2.113203525543213,0.17870858311653137
cenario_10,48,0.04829112067818642,0.4069080054759979,0.08351673185825348,0.49694421887397766
cenario_10,49,0.10317853838205338,0.8495337963104248,0.13604697585105896,0.8584232330322266
cenario_10,50,0.06904331594705582,0.5544471740722656,0.7252885699272156,0.12867584824562073
cenario_10,51,0.03275904431939125,0.9204543232917786,0.10191185772418976,0.859695553779602
cenario_10,52,0.6161118149757385,0.16757340729236603,0.07489122450351715,0.8354367017745972
cenario_10,53,0.6909016966819763,0.14187873899936676,0.017021523788571358,0.4772171378135681
cenario_10,54,0.059318576008081436,0.9743905067443848,1.4469345808029175,0.22235524654388428
cenario_10,55,0.06347648054361343,0.4743897020816803,0.11243079602718353,0.4889385998249054
cenario_10,56,0.06497625261545181,0.9382945895195007,0.1156853586435318,0.9371302723884583
cenario_10,57,0.056831929832696915,0.5398225784301758,0.8118282556533813,0.07098439335823059
cenario_10,58,0.060320112854242325,0.8499599695205688,0.07095259428024292,0.928439199924469
cenario_10,59,0.7980989813804626,0.0890258327126503,0.06292292475700378,0.9096165895462036
cenario_10,60,0.8008670806884766,0.07462076097726822,0.050799284130334854,0.4541493356227875
cenario_10,61,1.0669419765472412,0.21300309896469116,0.0499219186604023,0.8592619895935059
cenario_10,62,1.0349361896514893,0.2073635458946228,0.0670786052942276,0.9077675342559814
cenario_10,63,0.030018275603652,0.4176228642463684,0.055869851261377335,0.4839589297771454
cenario_10,64,2.132260799407959,0.1220744326710701,0.13998015224933624,1.0249525308609009
cenario_10,65,2.162302255630493,0.1343865841627121,0.07156062126159668,0.48441916704177856
cenario_10,66,0.02061731182038784,0.4498237371444702,0.039461467415094376,0.42821937799453735
cenario_10,67,1.2741501331329346,0.39177805185317993,0.18067914247512817,0.9958299398422241
cenario_10,68,1.4527578353881836,0.39335930347442627,0.04270944371819496,0.4180060923099518
cenario_10,69,0.0688239112496376,0.4630765914916992,0.05033031478524208,0.5132318735122681
cenario_10,70,0.06815335899591446,0.9473063349723816,1.0867090225219727,0.18892988562583923
cenario_10,71,0.046001408249139786,0.49005192518234253,0.05555105581879616,0.5907763242721558
cenario_10,72,0.05733758583664894,0.9256179928779602,0.061072397977113724,0.9321286082267761
cenario_10,73,0.06430808454751968,0.6242952942848206,0.05193241313099861,0.7065064907073975
cenario_10,74,0.037609491497278214,0.8297836780548096,0.041146356612443924,0.904792308807373
cenario_10,75,0.01931787095963955,0.7358660697937012,0.07831107079982758,0.767292320728302
cenario_10,76,0.14434418082237244,0.9425331950187683,1.5648181438446045,0.3486073613166809
cenario_10,77,0.09237406402826309,0.4537656605243683,0.8784772753715515,0.06871923804283142
cenario_10,78,0.04559094086289406,0.9602349996566772,0.10319717228412628,0.9619941115379333
cenario_10,79,0.9233485460281372,0.11334789544343948,0.03895929828286171,0.9414717555046082
cenario_10,80,0.9231295585632324,0.07555446773767471,0.04075809195637703,0.46906256675720215
cenario_10,81,1.4273921251296997,0.1982978880405426,0.09141729772090912,0.9671179056167603
cenario_10,82,1.331552505493164,0.20760193467140198,0.09080354869365692,0.9320644736289978
cenario_10,83,0.03617558255791664,0.4749979078769684,0.09393742680549622,0.45823997259140015
cenario_10,84,1.1257283687591553,0.13193003833293915,0.05466354265809059,0.992095947265625
cenario_10,85,1.0864803791046143,0.1716262847185135,0.022161098197102547,0.4519362449645996
cenario_10,86,0.06740803271532059,0.9729273915290833,0.9988066554069519,0.16784554719924927
cenario_10,87,0.04329941049218178,0.7119629383087158,1.0874454975128174,0.13716423511505127
cenario_10,88,0.9588771462440491,0.26027947664260864,0.16829724609851837,0.4781498312950134
cenario_10,89,0.9103707671165466,0.2448529303073883,0.1988040804862976,0.511532723903656
cenario_10,90,0.311626672744751,0.373909056186676,0.07999402284622192,0.6481430530548096
cenario_10,91,0.27443376183509827,0.3689233660697937,0.1388050764799118,0.4819547235965729
cenario_10,92,0.13153940439224243,0.5320177674293518,0.032539594918489456,0.5487672686576843
cenario_10,93,0.22871406376361847,0.5510680675506592,0.29324305057525635,0.07105296850204468
cenario_10,94,0.45324376225471497,0.2180723398923874,0.19835622608661652,0.39615723490715027
cenario_10,95,0.48082301020622253,0.18636499345302582,0.18523013591766357,0.13940167427062988
cenario_10,96,0.02702975831925869,0.5690473914146423,0.045925457030534744,0.5907946825027466
cenario_10,97,0.0768369510769844,0.8156968355178833,0.25106626749038696,0.354498952627182
cenario_10,98,0.03960547223687172,0.7780380249023438,0.07066366076469421,0.5819336771965027
cenario_10,99,0.23520109057426453,0.046811025589704514,0.052744898945093155,0.6868215203285217
cenario_10,100,0.278911828994751,0.027006011456251144,0.07462719082832336,0.4971204698085785
cenario_11,1,0.09146494418382645,0.040141355246305466,0.42809218168258667,0.05252790451049805
cenario_11,2,0.12643766403198242,0.0774306133389473,0.07136934995651245,0.3606335520744324
cenario_11,3,0.06747997552156448,0.5615436434745789,0.4419199228286743,0.3104203939437866
cenario_11,4,0.11476025730371475,0.6316269040107727,0.6545369029045105,0.1304851472377777
cenario_11,5,0.023264771327376366,0.5150391459465027,0.1256525218486786,0.5620017647743225
cenario_11,6,0.6150240898132324,0.1734558492898941,0.06023334339261055,0.576450526714325
cenario_11,7,0.6624130010604858,0.16299937665462494,0.04560001567006111,0.6722304224967957
cenario_11,8,0.7753840684890747,0.13081194460391998,0.035620544105768204,0.5486593246459961
cenario_11,9,0.742431640625,0.1236315444111824,0.0561419315636158,0.6924909353256226
cenario_11,10,0.04583865776658058,0.5492444038391113,0.058599863201379776,0.6553888320922852
cenario_11,11,0.08769554644823074,0.6834778785705566,0.7775084972381592,0.10562363266944885
cenario_11,12,0.07898954302072525,0.6365662813186646,0.6603056788444519,0.14645475149154663
cenario_11,13,0.05261746421456337,0.6698707938194275,0.08006365597248077,0.6681777834892273
cenario_11,14,0.6386041641235352,0.1480167657136917,0.06948107481002808,0.4835054874420166
cenario_11,15,0.6813941597938538,0.13812996447086334,0.052787039428949356,0.7688405513763428
cenario_11,16,0.7381546497344971,0.19397658109664917,0.05214594677090645,0.7357638478279114
cenario_11,17,0.677327036857605,0.2232147455215454,0.05864584818482399,0.7678037881851196
cenario_11,18,0.08180100470781326,0.47384437918663025,0.06044301763176918,0.5689389705657959
cenario_11,19,0.06630561500787735,0.8695089817047119,0.6858438849449158,0.25645866990089417
cenario_11,20,0.02069074474275112,0.5795400738716125,0.06586606800556183,0.6276789307594299
cenario_11,21,0.0761139765381813,0.8226768374443054,0.06771965324878693,0.8528985977172852
cenario_11,22,0.06830481439828873,0.6477788686752319,0.034005675464868546,0.7555155754089355
cenario_11,23,0.08031267672777176,0.7564069628715515,0.04537876322865486,0.8614369034767151
cenario_11,24,0.021102702245116234,0.7526642084121704,0.06874050199985504,0.8245046138763428
cenario_11,25,0.13916873931884766,0.6796630620956421,0.1066845953464508,0.8249042630195618
cenario_11,26,0.06704813987016678,0.442999929189682,0.6474851369857788,0.1284070611000061
cenario_11,27,0.09604618698358536,0.8052680492401123,0.31072455644607544,0.8117700219154358
cenario_11,28,0.08749444037675858,0.7748497128486633,0.3959786891937256,0.08074399828910828
cenario_11,29,0.05576646700501442,0.39232194423675537,0.05224500969052315,0.4494416117668152
cenario_11,30,0.05922526493668556,1.0502582788467407,0.32148945331573486,0.8186293840408325
cenario_11,31,0.12598645687103271,1.0068795680999756,0.04710504785180092,0.39992064237594604
cenario_11,32,0.3553202450275421,0.07314593344926834,0.041846830397844315,0.4658990502357483
cenario_11,33,0.40670886635780334,0.03612736985087395,0.05342090502381325,0.47707322239875793
cenario_11,34,0.060425255447626114,0.7265774607658386,0.08432024717330933,0.7106153964996338
cenario_11,35,0.7175595760345459,0.12447146326303482,0.0450996495783329,0.47717875242233276
cenario_11,36,0.6264282464981079,0.14283542335033417,0.06820721924304962,0.4866364896297455
cenario_11,37,0.542641818523407,0.1698673516511917,0.03593063727021217,0.720782458782196
cenario_11,38,0.44363102316856384,0.1708022505044937,0.08469146490097046,0.48372682929039
cenario_11,39,0.037690822035074234,0.4840681552886963,0.4985949397087097,0.11926981806755066
cenario_11,40,0.015863632783293724,0.4579044282436371,0.08137109875679016,0.6362609267234802
cenario_11,41,0.05819005146622658,0.4510684907436371,0.2223002165555954,0.4994385242462158
cenario_11,42,0.1451479196548462,0.48615777492523193,0.08694978058338165,0.48566344380378723
cenario_11,43,0.11071798950433731,0.5254027247428894,0.053252387791872025,0.7009419798851013
cenario_11,44,0.05222413316369057,0.6904813051223755,0.3937610983848572,0.17434051632881165
cenario_11,45,0.5198497176170349,0.09812469035387039,0.04901460185647011,0.5274406671524048
cenario_11,46,0.5122605562210083,0.11947975307703018,0.09787893295288086,0.5536893606185913
cenario_11,47,0.15591281652450562,0.8355801105499268,2.1170575618743896,0.175141841173172
cenario_11,48,0.061788592487573624,0.38726478815078735,0.07356084883213043,0.48774948716163635
cenario_11,49,0.10596636682748795,0.8651285171508789,0.13035915791988373,0.8659451007843018
cenario_11,50,0.0727195218205452,0.49884921312332153,0.724920392036438,0.11879068613052368
cenario_11,51,0.047383371740579605,0.920985996723175,0.0953797698020935,0.8734487891197205
cenario_11,52,0.6585086584091187,0.14170296490192413,0.06969371438026428,0.8407673239707947
cenario_11,53,0.6878194808959961,0.14051465690135956,0.02751515991985798,0.4386075735092163
cenario_11,54,0.07594669610261917,0.9507609605789185,1.4118516445159912,0.23482158780097961
cenario_11,55,0.06487498432397842,0.47809749841690063,0.11467160284519196,0.49473458528518677
cenario_11,56,0.07503766566514969,0.9109000563621521,0.08905883133411407,0.9233838319778442
cenario_11,57,0.12088481336832047,0.516957700252533,0.7914569973945618,0.11454752087593079
cenario_11,58,0.049951765686273575,0.8616135716438293,0.08372212946414948,0.9011130928993225
cenario_11,59,0.7804933786392212,0.10308913141489029,0.0682356208562851,0.9150090217590332
cenario_11,60,0.7849087715148926,0.08428890258073807,0.057858649641275406,0.4104788601398468
cenario_11,61,1.0813720226287842,0.19431884586811066,0.055592555552721024,0.8472996354103088
cenario_11,62,1.0390359163284302,0.1886679083108902,0.0730053037405014,0.9057838320732117
cenario_11,63,0.038291577249765396,0.3922208845615387,0.05911223962903023,0.46868985891342163
cenario_11,64,2.0709192752838135,0.19245177507400513,0.09136426448822021,1.0254230499267578
cenario_11,65,2.0635910034179688,0.20422618091106415,0.05292423442006111,0.5366650223731995
cenario_11,66,0.025910353288054466,0.4248868227005005,0.052680421620607376,0.39662209153175354
cenario_11,67,1.4653410911560059,0.33205023407936096,0.08271420001983643,1.0045393705368042
cenario_11,68,1.5747132301330566,0.33522623777389526,0.03465532138943672,0.3945087790489197
cenario_11,69,0.05314392223954201,0.5066972374916077,0.06267143785953522,0.5392800569534302
cenario_11,70,0.05556676164269447,0.9453552961349487,1.0757877826690674,0.1805926263332367
cenario_11,71,0.0540999211370945,0.4730551838874817,0.057101059705019,0.5807667374610901
cenario_11,72,0.06748873740434647,0.9134501218795776,0.06461365520954132,0.9267146587371826
cenario_11,73,0.072064109146595,0.5949403047561646,0.05508807674050331,0.6848742961883545
cenario_11,74,0.05024171248078346,0.8242661356925964,0.045409101992845535,0.9014748930931091
cenario_11,75,0.038531187921762466,0.7035128474235535,0.08172421157360077,0.7491076588630676
cenario_11,76,0.07168016582727432,0.9839927554130554,1.575195550918579,0.31753984093666077
cenario_11,77,0.06927178055047989,0.5408589839935303,0.8694140911102295,0.12125951051712036
cenario_11,78,0.03407404199242592,0.9698355197906494,0.1182774007320404,0.9444544911384583
cenario_11,79,0.8911487460136414,0.14251719415187836,0.0432417131960392,0.982043445110321
cenario_11,80,0.9234116077423096,0.10237164050340652,0.036820996552705765,0.4368685781955719
cenario_11,81,1.333040714263916,0.25922730565071106,0.07012982666492462,0.9731894731521606
cenario_11,82,1.2944566011428833,0.2633307874202728,0.0659756064414978,0.9764917492866516
cenario_11,83,0.041319284588098526,0.47639361023902893,0.0930151492357254,0.4631173014640808
cenario_11,84,1.1121826171875,0.1321483701467514,0.060517746955156326,0.9889892339706421
cenario_11,85,1.1353392601013184,0.1535973697900772,0.018339218571782112,0.46306881308555603
cenario_11,86,0.05823821201920509,1.0091444253921509,1.0150469541549683,0.16925650835037231
cenario_11,87,0.04710698500275612,0.6815377473831177,1.1487046480178833,0.1357496976852417
cenario_11,88,1.011650800704956,0.19203658401966095,0.17206811904907227,0.46734708547592163
cenario_11,89,0.968455970287323,0.18241940438747406,0.20716354250907898,0.5287709832191467
cenario_11,90,0.29895609617233276,0.3665313720703125,0.06945575773715973,0.6468045115470886
cenario_11,91,0.2787523567676544,0.3548415005207062,0.13630418479442596,0.4837987720966339
cenario_11,92,0.12432611733675003,0.5494595766067505,0.029623093083500862,0.5513709187507629
cenario_11,93,0.2261524647474289,0.5647785663604736,0.3017627000808716,0.06988516449928284
cenario_11,94,0.39274147152900696,0.35908934473991394,0.24794802069664001,0.34050452709198
cenario_11,95,0.44780832529067993,0.3443662226200104,0.23375935852527618,0.07711240649223328
cenario_11,96,0.0279220100492239,0.5746036767959595,0.05479990318417549,0.5933865308761597
cenario_11,97,0.08937741070985794,0.7716662883758545,0.2423066347837448,0.358773797750473
cenario_11,98,0.05003565922379494,0.737957239151001,0.0671946108341217,0.5921636819839478
cenario_11,99,0.24104094505310059,0.04200829192996025,0.03778379037976265,0.6934961080551147
cenario_11,100,0.2816827893257141,0.024843525141477585,0.07079994678497314,0.5115379095077515
cenario_12,1,0.1251872181892395,0.0457003228366375,0.47873443365097046,-0.008556782267987728
cenario_12,2,0.12708038091659546,0.07912678271532059,0.07584825158119202,0.3461437225341797
cenario_12,3,0.04524445906281471,0.5516424775123596,0.38779571652412415,0.31859898567199707
cenario_12,4,0.12429187446832657,0.5878108739852905,0.6061003804206848,0.1723422110080719
cenario_12,5,0.038545940071344376,0.48441365361213684,0.09754334390163422,0.5446079969406128
cenario_12,6,0.6030504107475281,0.19300872087478638,0.05724259093403816,0.578202486038208
cenario_12,7,0.6569655537605286,0.17676417529582977,0.045623768121004105,0.6684194207191467
cenario_12,8,0.7652825117111206,0.12541277706623077,0.04806830361485481,0.4934980273246765
cenario_12,9,0.7498915195465088,0.10922009497880936,0.05615333095192909,0.6851800680160522
cenario_12,10,0.05323773995041847,0.5294222831726074,0.0627513974905014,0.6616256237030029
cenario_12,11,0.0849837139248848,0.6740992069244385,0.7804573178291321,0.09976419806480408
cenario_12,12,0.0725683942437172,0.6579323410987854,0.6748762726783752,0.1338643729686737
cenario_12,13,0.04302019253373146,0.6542904376983643,0.07990524172782898,0.6573649644851685
cenario_12,14,0.64969402551651,0.13396258652210236,0.08095896244049072,0.4442284405231476
cenario_12,15,0.6803404688835144,0.12906213104724884,0.05464278534054756,0.7685427665710449
cenario_12,16,0.7289822697639465,0.21332170069217682,0.045234132558107376,0.7255226373672485
cenario_12,17,0.6656220555305481,0.2449437826871872,0.05827437713742256,0.7727123498916626
cenario_12,18,0.08143917471170425,0.44905322790145874,0.06472532451152802,0.5618299245834351
cenario_12,19,0.06339789181947708,0.8533110618591309,0.7019830942153931,0.2257060706615448
cenario_12,20,0.010214036330580711,0.571431577205658,0.06488040089607239,0.6256435513496399
cenario_12,21,0.060343388468027115,0.8086562752723694,0.06305310130119324,0.84917813539505
cenario_12,22,0.05845696106553078,0.6399211883544922,0.03404555097222328,0.7545269727706909
cenario_12,23,0.06133655086159706,0.7566009163856506,0.04125149920582771,0.8562980890274048
cenario_12,24,0.010044699534773827,0.7549240589141846,0.06977833807468414,0.8257214426994324
cenario_12,25,0.15944349765777588,0.6603607535362244,0.09803931415081024,0.8089966177940369
cenario_12,26,0.060593340545892715,0.44530051946640015,0.6593930125236511,0.12291857600212097
cenario_12,27,0.06508461385965347,0.8027915954589844,0.33044931292533875,0.7728343605995178
cenario_12,28,0.05614301934838295,0.7650167346000671,0.3976457715034485,0.033855944871902466
cenario_12,29,0.065401591360569,0.3691377341747284,0.053554926067590714,0.44111377000808716
cenario_12,30,0.04116663709282875,1.0209064483642578,0.32972198724746704,0.7868049144744873
cenario_12,31,0.10503510385751724,1.0003153085708618,0.049369264394044876,0.37969261407852173
cenario_12,32,0.36597898602485657,0.061281751841306686,0.0439898855984211,0.46783554553985596
cenario_12,33,0.4122049808502197,0.030518990010023117,0.05088866129517555,0.4753224849700928
cenario_12,34,0.06579167395830154,0.6725885272026062,0.06175291910767555,0.6988901495933533
cenario_12,35,0.7077786326408386,0.1319129317998886,0.0518583245575428,0.44241243600845337
cenario_12,36,0.6177467107772827,0.1459648162126541,0.06632974743843079,0.5038962364196777
cenario_12,37,0.49580568075180054,0.20425429940223694,0.03777535632252693,0.6818345189094543
cenario_12,38,0.399705708026886,0.20197126269340515,0.08892156183719635,0.49314579367637634
cenario_12,39,0.03802955523133278,0.455144464969635,0.5141528844833374,0.11056196689605713
cenario_12,40,-0.008868331089615822,0.47705990076065063,0.09671717882156372,0.6271793842315674
cenario_12,41,0.030025875195860863,0.4745959937572479,0.2145536243915558,0.4949253797531128
cenario_12,42,0.1727439910173416,0.4414999485015869,0.07838207483291626,0.4654768407344818
cenario_12,43,0.1442333459854126,0.47870054841041565,0.037121523171663284,0.6819509863853455
cenario_12,44,0.04504260793328285,0.6973480582237244,0.41123464703559875,0.16175386309623718
cenario_12,45,0.5405427813529968,0.09193111211061478,0.05416523292660713,0.48428452014923096
cenario_12,46,0.5052444338798523,0.11797965317964554,0.09234558045864105,0.5523092746734619
cenario_12,47,0.1120762899518013,0.865825355052948,2.062643051147461,0.16162607073783875
cenario_12,48,0.062419477850198746,0.3862602412700653,0.07454894483089447,0.4906398355960846
cenario_12,49,0.10082540661096573,0.8707365393638611,0.13749058544635773,0.8772256970405579
cenario_12,50,0.07520387321710587,0.49448734521865845,0.7321904897689819,0.1139092743396759
cenario_12,51,0.046538058668375015,0.9124235510826111,0.1041225790977478,0.8796642422676086
cenario_12,52,0.6597527861595154,0.14577387273311615,0.06927034258842468,0.8441265225410461
cenario_12,53,0.7147570252418518,0.1306975930929184,0.03453460708260536,0.44006821513175964
cenario_12,54,0.06152260676026344,0.9599089622497559,1.4079868793487549,0.20844468474388123
cenario_12,55,0.0823940709233284,0.46586307883262634,0.106019526720047,0.5346758365631104
cenario_12,56,0.056648705154657364,0.9167909622192383,0.07236163318157196,0.9450467824935913
cenario_12,57,0.10898254066705704,0.5539793968200684,0.7914214134216309,0.12321895360946655
cenario_12,58,0.05384305492043495,0.8537576198577881,0.07435719668865204,0.919104814529419
cenario_12,59,0.7611323595046997,0.12669502198696136,0.06972275674343109,0.9052923917770386
cenario_12,60,0.7993401885032654,0.10432792454957962,0.058386314660310745,0.40983301401138306
cenario_12,61,1.0799108743667603,0.20285455882549286,0.06377853453159332,0.8478392362594604
cenario_12,62,1.0468168258666992,0.20188044011592865,0.07731008529663086,0.8977406620979309
cenario_12,63,0.03952658548951149,0.4002019762992859,0.06659303605556488,0.4669785797595978
cenario_12,64,2.010118246078491,0.20366327464580536,0.07479138672351837,1.0013301372528076
cenario_12,65,2.0151193141937256,0.21069251000881195,0.05362299457192421,0.5293964147567749
cenario_12,66,0.02006361447274685,0.42531177401542664,0.06126284971833229,0.3855103552341461
cenario_12,67,1.8193092346191406,0.24255463480949402,-0.00032985006691887975,0.9989866614341736
cenario_12,68,1.6583595275878906,0.2925487160682678,0.043388862162828445,0.3871234655380249
cenario_12,69,0.048578325659036636,0.5074903964996338,0.06696301698684692,0.5346617698669434
cenario_12,70,0.07327336817979813,0.9327613711357117,1.0717335939407349,0.18479830026626587
